  °  Temperatura     Temperatura     Energía     Magnetización      Calor      Susceptibilid.  
       inversa                        media          media        específico     Magnética
  °    T^(-1)            T              E              M             C_v            Chi   
   _______________||____________||_____________||______________||____________||______________
       0.660066       1.514999      -0.998595       0.166549       0.010211       0.000322
       0.657895       1.519999      -0.998732       0.166561       0.010144       0.000402
       0.655738       1.524999      -0.998618       0.166550       0.008398       0.000400
       0.653595       1.529999      -0.998725       0.166560       0.005006       0.000399
       0.651466       1.534999      -0.998607       0.166550       0.011605       0.000477
       0.649351       1.539999      -0.998647       0.166553       0.008235       0.000634
       0.647250       1.544999      -0.998495       0.166541       0.011455       0.000316
       0.645162       1.549999      -0.998472       0.166539       0.006504       0.000315
       0.643087       1.554999      -0.998577       0.166547       0.014539       0.000236
       0.641026       1.559999      -0.998463       0.166538       0.011236       0.000235
       0.638978       1.564999      -0.998450       0.166537       0.014354       0.000312
       0.636943       1.569999      -0.998272       0.166522       0.014263       0.000311
       0.634921       1.574999      -0.998190       0.166515       0.014172       0.000310
       0.632912       1.579999      -0.998272       0.166522       0.017212       0.000232
       0.630915       1.584999      -0.998462       0.166538       0.012439       0.000385
       0.628931       1.589999      -0.998278       0.166522       0.015451       0.000461
       0.626960       1.594999      -0.997882       0.166488       0.018426       0.000459
       0.625000       1.599999      -0.998343       0.166527       0.013733       0.000534
       0.623053       1.604999      -0.998075       0.166505       0.018197       0.000228
       0.621118       1.609999      -0.997903       0.166491       0.013563       0.000379
       0.619195       1.614999      -0.997812       0.166482       0.014977       0.000302
       0.617284       1.619999      -0.997788       0.166481       0.016373       0.000452
       0.615385       1.624999      -0.997967       0.166497       0.017752       0.000225
       0.613497       1.629999      -0.997685       0.166472       0.023524       0.000374
       0.611621       1.634999      -0.997520       0.166459       0.021919       0.000075
       0.609757       1.639999      -0.997673       0.166470       0.021785       0.000298
       0.607903       1.644999      -0.997607       0.166466       0.017322       0.000297
       0.606061       1.649999      -0.997647       0.166468       0.024392       0.000518
       0.604230       1.654999      -0.997630       0.166467       0.019966       0.000443
       0.602410       1.659999      -0.997413       0.166450       0.021264       0.000441
       0.600601       1.664999      -0.997563       0.166462       0.026772       0.000293
       0.598803       1.669999      -0.997040       0.166417       0.030814       0.000585
       0.597015       1.674999      -0.997118       0.166425       0.023669       0.000437
       0.595239       1.679999      -0.997288       0.166439       0.029064       0.000291
       0.593472       1.684999      -0.996947       0.166410       0.033020       0.000362
       0.591716       1.689999      -0.997198       0.166432       0.030089       0.000578
       0.589971       1.694999      -0.997062       0.166420       0.023114       0.000360
       0.588236       1.699999      -0.997270       0.166438       0.020275       0.000215
       0.586511       1.704999      -0.996695       0.166389       0.029562       0.000501
       0.584796       1.709999      -0.996597       0.166380       0.034733       0.000428
       0.583091       1.714999      -0.996825       0.166399       0.022578       0.000214
       0.581396       1.719999      -0.996718       0.166390       0.027728       0.000213
       0.579711       1.724999      -0.996622       0.166382       0.028881       0.000495
       0.578035       1.729999      -0.996562       0.166378       0.026103       0.000423
       0.576369       1.734999      -0.996420       0.166366       0.033739       0.000281
       0.574713       1.739999      -0.996067       0.166335       0.021934       0.000491
       0.573066       1.744999      -0.996215       0.166347       0.030788       0.000490
       0.571429       1.749999      -0.995965       0.166327       0.038265       0.000628
       0.569801       1.754999      -0.996222       0.166348       0.022829       0.000278
       0.568182       1.759999      -0.996057       0.166335       0.025221       0.000208
       0.566573       1.764999      -0.995700       0.166303       0.030094       0.000899
       0.564972       1.769999      -0.996020       0.166332       0.027431       0.000345
       0.563381       1.774999      -0.995923       0.166324       0.033476       0.000413
       0.561798       1.779999      -0.995700       0.166304       0.028356       0.000549
       0.560224       1.784999      -0.995797       0.166312       0.023294       0.000547
       0.558660       1.789999      -0.995627       0.166297       0.037793       0.000750
       0.557103       1.794999      -0.995572       0.166294       0.018185       0.000272
       0.555556       1.799999      -0.995357       0.166275       0.024113       0.000475
       0.554017       1.804999      -0.995280       0.166268       0.034770       0.000541
       0.552487       1.809999      -0.994833       0.166230       0.039348       0.000607
       0.550965       1.814999      -0.995175       0.166260       0.040317       0.000740
       0.549451       1.819999      -0.995020       0.166246       0.049530       0.000537
       0.547946       1.824999      -0.995337       0.166274       0.032839       0.000602
       0.546448       1.829999      -0.994707       0.166220       0.033826       0.000467
       0.544959       1.834999      -0.994595       0.166212       0.031322       0.000599
       0.543479       1.839999      -0.994902       0.166235       0.054228       0.000929
       0.542006       1.844999      -0.994620       0.166212       0.033279       0.000529
       0.540541       1.849999      -0.993998       0.166160       0.034240       0.000528
       0.539084       1.854999      -0.994420       0.166196       0.032921       0.000592
       0.537635       1.859999      -0.994410       0.166194       0.046293       0.000722
       0.536193       1.864999      -0.994107       0.166167       0.060645       0.001047
       0.534760       1.869999      -0.994103       0.166168       0.033512       0.000326
       0.533334       1.874999      -0.993513       0.166115       0.050000       0.000977
       0.531915       1.879999      -0.993732       0.166137       0.038682       0.000714
       0.530504       1.884999      -0.993957       0.166154       0.049471       0.000971
       0.529101       1.889999      -0.993832       0.166147       0.039368       0.000517
       0.527705       1.894999      -0.993798       0.166143       0.047862       0.000902
       0.526316       1.899999      -0.993687       0.166132       0.037872       0.000707
       0.524935       1.904999      -0.993473       0.166112       0.052743       0.000961
       0.523561       1.909999      -0.993545       0.166120       0.054609       0.000895
       0.522194       1.914999      -0.993233       0.166092       0.045803       0.000892
       0.520834       1.919999      -0.993153       0.166089       0.055101       0.000954
       0.519481       1.924999      -0.993035       0.166077       0.049545       0.000888
       0.518135       1.929999      -0.992803       0.166057       0.045094       0.000885
       0.516796       1.934999      -0.992845       0.166062       0.052164       0.000946
       0.515464       1.939999      -0.992487       0.166030       0.039440       0.000818
       0.514139       1.944999      -0.991910       0.165979       0.046466       0.000628
       0.512821       1.949999      -0.991960       0.165985       0.055473       0.001064
       0.511509       1.954999      -0.992603       0.166040       0.063366       0.001061
       0.510204       1.959999      -0.991758       0.165967       0.056943       0.001121
       0.508906       1.964999      -0.991515       0.165948       0.042490       0.000870
       0.507615       1.969999      -0.991252       0.165927       0.071464       0.001301
       0.506329       1.974999      -0.991283       0.165925       0.068098       0.001298
       0.505051       1.979999      -0.991668       0.165960       0.051812       0.000801
       0.503779       1.984999      -0.990978       0.165901       0.055517       0.001168
       0.502513       1.989999      -0.991000       0.165902       0.066089       0.001104
       0.501253       1.994999      -0.990640       0.165872       0.058888       0.001040
       0.500000       1.999999      -0.991242       0.165922       0.062500       0.001038
       0.498753       2.004999      -0.990678       0.165877       0.068019       0.001096
       0.497513       2.009999      -0.990632       0.165873       0.064780       0.001093
